"id","year","first_name","sex","num","popularity_type"
7846,1970,"Leslie","F",5623,"Trendy"
7847,2013,"Levi","M",7434,"Trendy"
7848,2010,"Levi","M",6016,"Trendy"
7849,2011,"Levi","M",6651,"Trendy"
7850,2019,"Levi","M",9013,"Trendy"
7851,2018,"Levi","M",8515,"Trendy"
7852,2014,"Levi","M",8061,"Trendy"
7853,2009,"Levi","M",5019,"Trendy"
7854,2012,"Levi","M",7231,"Trendy"
7855,2015,"Levi","M",8321,"Trendy"
7856,2020,"Levi","M",9005,"Trendy"
7857,2017,"Levi","M",8451,"Trendy"
7858,2016,"Levi","M",8097,"Trendy"
7859,2014,"Liam","M",18470,"Trendy"
7860,2013,"Liam","M",18144,"Trendy"
7861,2011,"Liam","M",13440,"Trendy"
7862,2010,"Liam","M",10928,"Trendy"
7863,2020,"Liam","M",19659,"Trendy"
7864,2009,"Liam","M",8565,"Trendy"
7865,2017,"Liam","M",18824,"Trendy"
7866,2012,"Liam","M",16808,"Trendy"
7867,2018,"Liam","M",19924,"Trendy"
7868,2019,"Liam","M",20555,"Trendy"
7869,2007,"Liam","M",5139,"Trendy"
7870,2015,"Liam","M",18389,"Trendy"
7871,2016,"Liam","M",18235,"Trendy"
7872,2008,"Liam","M",5979,"Trendy"
7873,1921,"Lillian","F",9770,"Semi-trendy"
7874,1930,"Lillian","F",5449,"Semi-trendy"
7875,2016,"Lillian","F",6370,"Semi-trendy"
7876,2008,"Lillian","F",6813,"Semi-trendy"
7877,1928,"Lillian","F",6575,"Semi-trendy"
7878,2015,"Lillian","F",6614,"Semi-trendy"
7879,1929,"Lillian","F",5710,"Semi-trendy"
7880,2019,"Lillian","F",5109,"Semi-trendy"
7881,2013,"Lillian","F",7075,"Semi-trendy"
7882,1925,"Lillian","F",8352,"Semi-trendy"
7883,1920,"Lillian","F",10049,"Semi-trendy"
7884,2009,"Lillian","F",6857,"Semi-trendy"
7885,2005,"Lillian","F",5213,"Semi-trendy"
7886,2007,"Lillian","F",6549,"Semi-trendy"
7887,2006,"Lillian","F",6233,"Semi-trendy"
7888,2011,"Lillian","F",6926,"Semi-trendy"
7889,2012,"Lillian","F",7164,"Semi-trendy"
7890,1922,"Lillian","F",9429,"Semi-trendy"
7891,2017,"Lillian","F",6168,"Semi-trendy"
7892,1923,"Lillian","F",9328,"Semi-trendy"
7893,1924,"Lillian","F",9100,"Semi-trendy"
7894,2014,"Lillian","F",6919,"Semi-trendy"
7895,2010,"Lillian","F",6952,"Semi-trendy"
7896,1927,"Lillian","F",7181,"Semi-trendy"
7897,1926,"Lillian","F",7661,"Semi-trendy"
7898,2018,"Lillian","F",5554,"Semi-trendy"
7899,2013,"Lily","F",6994,"Trendy"
7900,2006,"Lily","F",6768,"Trendy"
7901,2019,"Lily","F",5434,"Trendy"
7902,2009,"Lily","F",8099,"Trendy"
7903,2015,"Lily","F",6665,"Trendy"
7904,2008,"Lily","F",8123,"Trendy"
7905,2004,"Lily","F",5401,"Trendy"
7906,2018,"Lily","F",5736,"Trendy"
7907,2010,"Lily","F",7988,"Trendy"
7908,2017,"Lily","F",5844,"Trendy"
7909,2011,"Lily","F",8184,"Trendy"
7910,2014,"Lily","F",6778,"Trendy"
7911,2020,"Lily","F",5195,"Trendy"
7912,2005,"Lily","F",6089,"Trendy"
7913,2016,"Lily","F",6595,"Trendy"
7914,2012,"Lily","F",7964,"Trendy"
7915,2007,"Lily","F",7497,"Trendy"
7916,2017,"Lincoln","M",8188,"Trendy"
7917,2020,"Lincoln","M",6998,"Trendy"
7918,2016,"Lincoln","M",7122,"Trendy"
7919,2018,"Lincoln","M",7392,"Trendy"
7920,2019,"Lincoln","M",7448,"Trendy"
7921,2015,"Lincoln","M",5999,"Trendy"
7922,1948,"Linda","F",96212,"Semi-trendy"
7923,1957,"Linda","F",44500,"Semi-trendy"
7924,1967,"Linda","F",13197,"Semi-trendy"
7925,1945,"Linda","F",41462,"Semi-trendy"
7926,1952,"Linda","F",67079,"Semi-trendy"
7927,1958,"Linda","F",41907,"Semi-trendy"
7928,1944,"Linda","F",38413,"Semi-trendy"
7929,1940,"Linda","F",18368,"Semi-trendy"
7930,1953,"Linda","F",61282,"Semi-trendy"
7931,1964,"Linda","F",23632,"Semi-trendy"
7932,1970,"Linda","F",8730,"Semi-trendy"
7933,1947,"Linda","F",99693,"Semi-trendy"
7934,1954,"Linda","F",55375,"Semi-trendy"
7935,1963,"Linda","F",27720,"Semi-trendy"
7936,1939,"Linda","F",10713,"Semi-trendy"
7937,1969,"Linda","F",10246,"Semi-trendy"
7938,1946,"Linda","F",52710,"Semi-trendy"
7939,1942,"Linda","F",31612,"Semi-trendy"
7940,1962,"Linda","F",31467,"Semi-trendy"
7941,1941,"Linda","F",23721,"Semi-trendy"
7942,1959,"Linda","F",40410,"Semi-trendy"
7943,1972,"Linda","F",5745,"Semi-trendy"
7944,1950,"Linda","F",80431,"Semi-trendy"
7945,1968,"Linda","F",11370,"Semi-trendy"
7946,1949,"Linda","F",91019,"Semi-trendy"
7947,1965,"Linda","F",19338,"Semi-trendy"
7948,1966,"Linda","F",15564,"Semi-trendy"
7949,1960,"Linda","F",37311,"Semi-trendy"
7950,1951,"Linda","F",73979,"Semi-trendy"
7951,1943,"Linda","F",38440,"Semi-trendy"
7952,1938,"Linda","F",7047,"Semi-trendy"
7953,1971,"Linda","F",7374,"Semi-trendy"
7954,1961,"Linda","F",35580,"Semi-trendy"
7955,1955,"Linda","F",51300,"Semi-trendy"
7956,1956,"Linda","F",48074,"Semi-trendy"
7957,1984,"Lindsay","F",8509,"Trendy"
7958,1990,"Lindsay","F",5039,"Trendy"
7959,1985,"Lindsay","F",7872,"Trendy"
7960,1988,"Lindsay","F",6025,"Trendy"
7961,1981,"Lindsay","F",5845,"Trendy"
7962,1983,"Lindsay","F",8621,"Trendy"
7963,1987,"Lindsay","F",6532,"Trendy"
7964,1989,"Lindsay","F",5525,"Trendy"
7965,1986,"Lindsay","F",6951,"Trendy"
7966,1982,"Lindsay","F",8259,"Trendy"
7967,1992,"Lindsey","F",5896,"Trendy"
7968,1987,"Lindsey","F",7454,"Trendy"
7969,1993,"Lindsey","F",5844,"Trendy"
7970,1985,"Lindsey","F",8468,"Trendy"
7971,1983,"Lindsey","F",8683,"Trendy"
7972,1990,"Lindsey","F",6780,"Trendy"
7973,1986,"Lindsey","F",8052,"Trendy"
7974,1984,"Lindsey","F",9007,"Trendy"
7975,1982,"Lindsey","F",7958,"Trendy"
7976,1988,"Lindsey","F",7001,"Trendy"
7977,1989,"Lindsey","F",7068,"Trendy"
7978,1991,"Lindsey","F",6458,"Trendy"
7979,1967,"Lisa","F",52434,"Semi-trendy"
7980,1959,"Lisa","F",25693,"Semi-trendy"
7981,1954,"Lisa","F",5913,"Semi-trendy"
7982,1970,"Lisa","F",38964,"Semi-trendy"
7983,1977,"Lisa","F",17015,"Semi-trendy"
7984,1982,"Lisa","F",12637,"Semi-trendy"
7985,1984,"Lisa","F",10236,"Semi-trendy"
7986,1965,"Lisa","F",60270,"Semi-trendy"
7987,1963,"Lisa","F",56042,"Semi-trendy"
7988,1989,"Lisa","F",6573,"Semi-trendy"
7989,1962,"Lisa","F",46077,"Semi-trendy"
7990,1971,"Lisa","F",32911,"Semi-trendy"
7991,1975,"Lisa","F",18137,"Semi-trendy"
7992,1955,"Lisa","F",8538,"Semi-trendy"
7993,1957,"Lisa","F",15136,"Semi-trendy"
7994,1972,"Lisa","F",27549,"Semi-trendy"
7995,1966,"Lisa","F",56918,"Semi-trendy"
7996,1973,"Lisa","F",22671,"Semi-trendy"
7997,1974,"Lisa","F",19773,"Semi-trendy"
7998,1978,"Lisa","F",17034,"Semi-trendy"
7999,1964,"Lisa","F",54272,"Semi-trendy"
8000,1985,"Lisa","F",9015,"Semi-trendy"
8001,1969,"Lisa","F",45028,"Semi-trendy"
8002,1958,"Lisa","F",20202,"Semi-trendy"
8003,1986,"Lisa","F",7905,"Semi-trendy"
8004,1961,"Lisa","F",42703,"Semi-trendy"
8005,1983,"Lisa","F",11470,"Semi-trendy"
8006,1968,"Lisa","F",49534,"Semi-trendy"
8007,1979,"Lisa","F",17285,"Semi-trendy"
8008,1960,"Lisa","F",33704,"Semi-trendy"
8009,1981,"Lisa","F",14294,"Semi-trendy"
8010,1956,"Lisa","F",11012,"Semi-trendy"
8011,1980,"Lisa","F",15666,"Semi-trendy"
8012,1988,"Lisa","F",7268,"Semi-trendy"
8013,1990,"Lisa","F",5345,"Semi-trendy"
8014,1976,"Lisa","F",17349,"Semi-trendy"
8015,1987,"Lisa","F",7546,"Semi-trendy"
8016,2005,"Logan","M",13473,"Semi-trendy"
8017,1994,"Logan","M",5454,"Semi-trendy"
8018,2018,"Logan","M",12408,"Semi-trendy"
8019,2000,"Logan","M",9736,"Semi-trendy"
8020,2019,"Logan","M",10520,"Semi-trendy"
8021,1996,"Logan","M",8374,"Semi-trendy"
8022,1999,"Logan","M",9135,"Semi-trendy"
8023,2015,"Logan","M",12925,"Semi-trendy"
8024,2011,"Logan","M",12994,"Semi-trendy"
8025,2010,"Logan","M",14025,"Semi-trendy"
8026,2016,"Logan","M",11256,"Semi-trendy"
8027,2002,"Logan","M",12973,"Semi-trendy"
8028,1998,"Logan","M",8638,"Semi-trendy"
8029,2007,"Logan","M",15329,"Semi-trendy"
8030,1995,"Logan","M",6952,"Semi-trendy"
8031,2008,"Logan","M",13858,"Semi-trendy"
8032,2009,"Logan","M",14462,"Semi-trendy"
8033,2014,"Logan","M",13656,"Semi-trendy"
8034,2004,"Logan","M",13139,"Semi-trendy"
8035,2006,"Logan","M",15148,"Semi-trendy"
8036,2012,"Logan","M",12480,"Semi-trendy"
8037,1997,"Logan","M",8620,"Semi-trendy"
8038,2017,"Logan","M",14033,"Semi-trendy"
8039,2003,"Logan","M",13185,"Semi-trendy"
8040,2013,"Logan","M",12357,"Semi-trendy"
8041,2001,"Logan","M",12711,"Semi-trendy"
8042,2020,"Logan","M",9086,"Semi-trendy"
8043,1936,"Lois","F",7231,"Semi-trendy"
8044,1942,"Lois","F",6405,"Semi-trendy"
8045,1932,"Lois","F",9519,"Semi-trendy"
8046,1938,"Lois","F",6504,"Semi-trendy"
8047,1940,"Lois","F",6125,"Semi-trendy"
8048,1937,"Lois","F",6932,"Semi-trendy"
8049,1939,"Lois","F",6033,"Semi-trendy"
8050,1922,"Lois","F",6946,"Semi-trendy"
8051,1945,"Lois","F",5147,"Semi-trendy"
8052,1944,"Lois","F",5529,"Semi-trendy"
8053,1931,"Lois","F",9349,"Semi-trendy"
8054,1946,"Lois","F",5699,"Semi-trendy"
8055,1948,"Lois","F",5075,"Semi-trendy"
8056,1923,"Lois","F",7814,"Semi-trendy"
8057,1929,"Lois","F",10294,"Semi-trendy"
8058,1947,"Lois","F",5720,"Semi-trendy"
8059,1930,"Lois","F",10115,"Semi-trendy"
8060,1920,"Lois","F",6560,"Semi-trendy"
8061,1928,"Lois","F",10422,"Semi-trendy"
8062,1927,"Lois","F",10505,"Semi-trendy"
8063,1933,"Lois","F",8653,"Semi-trendy"
8064,1943,"Lois","F",6132,"Semi-trendy"
8065,1925,"Lois","F",9573,"Semi-trendy"
8066,1926,"Lois","F",9819,"Semi-trendy"
8067,1934,"Lois","F",8386,"Semi-trendy"
8068,1935,"Lois","F",7989,"Semi-trendy"
8069,1941,"Lois","F",6107,"Semi-trendy"
8070,1924,"Lois","F",9299,"Semi-trendy"
8071,1921,"Lois","F",6899,"Semi-trendy"
8072,1969,"Lori","F",14018,"Semi-trendy"
8073,1971,"Lori","F",11832,"Semi-trendy"
8074,1963,"Lori","F",23902,"Semi-trendy"
8075,1956,"Lori","F",7145,"Semi-trendy"
8076,1977,"Lori","F",5072,"Semi-trendy"
8077,1960,"Lori","F",18683,"Semi-trendy"
8078,1962,"Lori","F",22394,"Semi-trendy"
8079,1967,"Lori","F",13565,"Semi-trendy"
8080,1959,"Lori","F",15027,"Semi-trendy"
8081,1972,"Lori","F",9433,"Semi-trendy"
8082,1970,"Lori","F",13447,"Semi-trendy"
8083,1961,"Lori","F",21873,"Semi-trendy"
8084,1957,"Lori","F",8964,"Semi-trendy"
8085,1965,"Lori","F",15698,"Semi-trendy"
8086,1973,"Lori","F",8473,"Semi-trendy"
8087,1975,"Lori","F",6649,"Semi-trendy"
8088,1958,"Lori","F",13034,"Semi-trendy"
8089,1976,"Lori","F",5849,"Semi-trendy"
8090,1974,"Lori","F",7960,"Semi-trendy"
8091,1966,"Lori","F",14673,"Semi-trendy"
8092,1964,"Lori","F",18622,"Semi-trendy"
8093,1968,"Lori","F",13126,"Semi-trendy"
8094,1924,"Lorraine","F",5109,"Trendy"
8095,1930,"Lorraine","F",5166,"Trendy"
8096,1927,"Lorraine","F",5728,"Trendy"
8097,1929,"Lorraine","F",5353,"Trendy"
8098,1928,"Lorraine","F",5982,"Trendy"
8099,1943,"Louis","M",5032,"Trendy"
8100,1930,"Louis","M",5810,"Trendy"
8101,1920,"Louis","M",6966,"Trendy"
8102,1921,"Louis","M",7247,"Trendy"
8103,1922,"Louis","M",7095,"Trendy"
8104,1928,"Louis","M",6297,"Trendy"
8105,1925,"Louis","M",6799,"Trendy"
8106,1923,"Louis","M",7076,"Trendy"
8107,1947,"Louis","M",5780,"Trendy"
8108,1931,"Louis","M",5422,"Trendy"
8109,1932,"Louis","M",5135,"Trendy"
8110,1929,"Louis","M",5995,"Trendy"
8111,1948,"Louis","M",5387,"Trendy"
8112,1949,"Louis","M",5232,"Trendy"
8113,1927,"Louis","M",6665,"Trendy"
8114,1942,"Louis","M",5151,"Trendy"
8115,1924,"Louis","M",7043,"Trendy"
8116,1951,"Louis","M",5088,"Trendy"
8117,1926,"Louis","M",6511,"Trendy"
8118,1928,"Louise","F",7054,"Trendy"
8119,1920,"Louise","F",9179,"Trendy"
8120,1931,"Louise","F",5896,"Trendy"
8121,1922,"Louise","F",8886,"Trendy"
8122,1926,"Louise","F",7979,"Trendy"
8123,1932,"Louise","F",5642,"Trendy"
8124,1921,"Louise","F",9180,"Trendy"
8125,1923,"Louise","F",8882,"Trendy"
8126,1925,"Louise","F",8275,"Trendy"
8127,1924,"Louise","F",8854,"Trendy"
8128,1929,"Louise","F",6902,"Trendy"
8129,1930,"Louise","F",6943,"Trendy"
8130,1927,"Louise","F",7704,"Trendy"
8131,1933,"Louise","F",5080,"Trendy"
8132,2013,"Lucas","M",11550,"Trendy"
8133,2004,"Lucas","M",6713,"Trendy"
8134,2006,"Lucas","M",8136,"Trendy"
8135,2019,"Lucas","M",12445,"Trendy"
8136,2005,"Lucas","M",7576,"Trendy"
8137,2017,"Lucas","M",13013,"Trendy"
8138,2018,"Lucas","M",12635,"Trendy"
8139,2009,"Lucas","M",9616,"Trendy"
8140,2003,"Lucas","M",5754,"Trendy"
8141,2016,"Lucas","M",12890,"Trendy"
8142,2014,"Lucas","M",12163,"Trendy"
8143,2007,"Lucas","M",8753,"Trendy"
8144,2011,"Lucas","M",10402,"Trendy"
8145,2002,"Lucas","M",5381,"Trendy"
8146,2010,"Lucas","M",10379,"Trendy"
8147,2020,"Lucas","M",11281,"Trendy"
8148,2008,"Lucas","M",9323,"Trendy"
8149,2012,"Lucas","M",10713,"Trendy"
8150,2015,"Lucas","M",12310,"Trendy"
8151,1927,"Lucille","F",5633,"Trendy"
8152,1922,"Lucille","F",7150,"Trendy"
8153,1925,"Lucille","F",6397,"Trendy"
8154,1923,"Lucille","F",6914,"Trendy"
8155,1920,"Lucille","F",7989,"Trendy"
8156,1921,"Lucille","F",7698,"Trendy"
8157,1924,"Lucille","F",6744,"Trendy"
8158,1926,"Lucille","F",5760,"Trendy"
8159,1928,"Lucille","F",5094,"Trendy"
8160,1990,"Luis","M",5795,"Semi-trendy"
8161,2006,"Luis","M",7921,"Semi-trendy"
8162,2005,"Luis","M",7465,"Semi-trendy"
8163,2008,"Luis","M",7133,"Semi-trendy"
8164,1995,"Luis","M",6172,"Semi-trendy"
8165,2009,"Luis","M",6139,"Semi-trendy"
8166,2000,"Luis","M",7661,"Semi-trendy"
8167,2007,"Luis","M",8053,"Semi-trendy"
8168,2004,"Luis","M",7493,"Semi-trendy"
8169,1997,"Luis","M",7129,"Semi-trendy"
8170,2001,"Luis","M",7488,"Semi-trendy"
8171,2002,"Luis","M",7376,"Semi-trendy"
8172,1998,"Luis","M",7199,"Semi-trendy"
8173,1999,"Luis","M",7211,"Semi-trendy"
8174,1996,"Luis","M",6407,"Semi-trendy"
8175,1993,"Luis","M",6406,"Semi-trendy"
8176,2010,"Luis","M",5127,"Semi-trendy"
8177,1991,"Luis","M",5894,"Semi-trendy"
8178,2003,"Luis","M",7581,"Semi-trendy"
8179,1994,"Luis","M",6360,"Semi-trendy"
8180,1992,"Luis","M",6166,"Semi-trendy"
8181,2015,"Luke","M",10282,"Semi-trendy"
8182,1999,"Luke","M",6136,"Semi-trendy"
8183,2001,"Luke","M",8006,"Semi-trendy"
8184,2003,"Luke","M",9302,"Semi-trendy"
8185,2007,"Luke","M",9604,"Semi-trendy"
8186,2011,"Luke","M",8703,"Semi-trendy"
8187,2020,"Luke","M",7734,"Semi-trendy"
8188,2018,"Luke","M",8610,"Semi-trendy"
8189,2014,"Luke","M",10511,"Semi-trendy"
8190,2012,"Luke","M",9014,"Semi-trendy"
8191,2005,"Luke","M",10011,"Semi-trendy"
8192,2019,"Luke","M",8404,"Semi-trendy"
8193,2008,"Luke","M",9419,"Semi-trendy"
8194,1996,"Luke","M",5016,"Semi-trendy"
8195,2013,"Luke","M",9577,"Semi-trendy"
8196,2010,"Luke","M",8845,"Semi-trendy"
8197,2009,"Luke","M",8619,"Semi-trendy"
8198,2017,"Luke","M",9212,"Semi-trendy"
8199,2002,"Luke","M",8692,"Semi-trendy"
8200,2000,"Luke","M",7145,"Semi-trendy"
8201,2016,"Luke","M",9988,"Semi-trendy"
8202,2004,"Luke","M",9596,"Semi-trendy"
8203,1998,"Luke","M",5284,"Semi-trendy"
8204,2006,"Luke","M",10085,"Semi-trendy"
8205,2019,"Luna","F",7772,"Trendy"
8206,2020,"Luna","F",7770,"Trendy"
8207,2018,"Luna","F",6929,"Trendy"
8208,2017,"Luna","F",5351,"Trendy"
8209,1960,"Lynn","F",6850,"Trendy"
8210,1953,"Lynn","F",5998,"Trendy"
8211,1950,"Lynn","F",5019,"Trendy"
8212,1964,"Lynn","F",5675,"Trendy"
8213,1952,"Lynn","F",5817,"Trendy"
8214,1951,"Lynn","F",5628,"Trendy"
8215,1958,"Lynn","F",7219,"Trendy"
8216,1956,"Lynn","F",7737,"Trendy"
8217,1963,"Lynn","F",5826,"Trendy"
8218,1954,"Lynn","F",6781,"Trendy"
8219,1962,"Lynn","F",6217,"Trendy"
8220,1961,"Lynn","F",6441,"Trendy"
8221,1959,"Lynn","F",7059,"Trendy"
8222,1955,"Lynn","F",7354,"Trendy"
8223,1957,"Lynn","F",7438,"Trendy"
8224,2006,"Mackenzie","F",5205,"Trendy"
8225,2001,"Mackenzie","F",6934,"Trendy"
8226,1999,"Mackenzie","F",5426,"Trendy"
8227,2005,"Mackenzie","F",5197,"Trendy"
8228,2002,"Mackenzie","F",6268,"Trendy"
8229,2000,"Mackenzie","F",6349,"Trendy"
8230,2003,"Mackenzie","F",5865,"Trendy"
8231,2004,"Mackenzie","F",5728,"Trendy"
8232,1998,"Madeline","F",5869,"Trendy"
8233,2000,"Madeline","F",5370,"Trendy"
8234,1997,"Madeline","F",5313,"Trendy"
8235,2001,"Madeline","F",5222,"Trendy"
8236,2002,"Madeline","F",5114,"Trendy"
8237,2018,"Madison","F",7067,"Semi-trendy"
8238,2010,"Madison","F",13188,"Semi-trendy"
8239,1995,"Madison","F",9774,"Semi-trendy"
8240,2000,"Madison","F",19968,"Semi-trendy"
8241,2005,"Madison","F",19571,"Semi-trendy"
8242,2020,"Madison","F",6196,"Semi-trendy"
8243,2007,"Madison","F",17963,"Semi-trendy"
8244,2006,"Madison","F",18628,"Semi-trendy"
8245,2015,"Madison","F",10094,"Semi-trendy"
8246,2003,"Madison","F",20199,"Semi-trendy"
8247,1994,"Madison","F",6263,"Semi-trendy"
8248,2014,"Madison","F",10323,"Semi-trendy"
8249,2011,"Madison","F",12395,"Semi-trendy"
8250,2001,"Madison","F",22166,"Semi-trendy"
8251,2017,"Madison","F",7890,"Semi-trendy"
8252,2008,"Madison","F",17035,"Semi-trendy"
8253,2016,"Madison","F",9039,"Semi-trendy"
8254,1997,"Madison","F",15189,"Semi-trendy"
8255,2013,"Madison","F",10600,"Semi-trendy"
8256,2012,"Madison","F",11406,"Semi-trendy"
8257,1996,"Madison","F",13410,"Semi-trendy"
8258,2002,"Madison","F",21773,"Semi-trendy"
8259,2004,"Madison","F",20626,"Semi-trendy"
8260,2019,"Madison","F",6281,"Semi-trendy"
8261,1999,"Madison","F",18054,"Semi-trendy"
8262,1998,"Madison","F",17786,"Semi-trendy"
8263,2009,"Madison","F",15243,"Semi-trendy"
8264,2009,"Makayla","F",5264,"Trendy"
8265,2005,"Makayla","F",5725,"Trendy"
8266,2003,"Makayla","F",5580,"Trendy"
8267,2008,"Makayla","F",5953,"Trendy"
8268,2007,"Makayla","F",5422,"Trendy"
8269,2002,"Makayla","F",5476,"Trendy"
8270,2001,"Makayla","F",5317,"Trendy"
8271,2010,"Makayla","F",5396,"Trendy"
8272,2006,"Makayla","F",5648,"Trendy"
8273,2004,"Makayla","F",5665,"Trendy"
8274,1970,"Marc","M",5013,"Trendy"
8275,1951,"Marcia","F",5299,"Trendy"
8276,1952,"Marcia","F",5209,"Trendy"
8277,1953,"Marcia","F",5063,"Trendy"
8278,1983,"Marcus","M",5635,"Trendy"
8279,1989,"Marcus","M",5396,"Trendy"
8280,1984,"Marcus","M",5995,"Trendy"
8281,1990,"Marcus","M",5301,"Trendy"
8282,1988,"Marcus","M",5212,"Trendy"
8283,1985,"Marcus","M",5588,"Trendy"
8284,1994,"Marcus","M",5257,"Trendy"
8285,1986,"Marcus","M",5274,"Trendy"
8286,1993,"Marcus","M",5061,"Trendy"
8287,1991,"Marcus","M",5069,"Trendy"
8288,1954,"Margaret","F",15225,"Semi-trendy"
8289,1955,"Margaret","F",14442,"Semi-trendy"
8290,1939,"Margaret","F",14951,"Semi-trendy"
8291,1944,"Margaret","F",16321,"Semi-trendy"
8292,1946,"Margaret","F",18132,"Semi-trendy"
8293,1942,"Margaret","F",16549,"Semi-trendy"
8294,1957,"Margaret","F",13012,"Semi-trendy"
8295,1925,"Margaret","F",24463,"Semi-trendy"
8296,1949,"Margaret","F",19452,"Semi-trendy"
8297,1923,"Margaret","F",26133,"Semi-trendy"
8298,1943,"Margaret","F",17151,"Semi-trendy"
8299,1938,"Margaret","F",15331,"Semi-trendy"
8300,1964,"Margaret","F",9106,"Semi-trendy"
8301,1937,"Margaret","F",15144,"Semi-trendy"
8302,1962,"Margaret","F",10076,"Semi-trendy"
8303,1963,"Margaret","F",9304,"Semi-trendy"
8304,1940,"Margaret","F",15059,"Semi-trendy"
8305,1921,"Margaret","F",28468,"Semi-trendy"
8306,1929,"Margaret","F",19207,"Semi-trendy"
8307,1960,"Margaret","F",11364,"Semi-trendy"
8308,1928,"Margaret","F",20297,"Semi-trendy"
8309,1947,"Margaret","F",20099,"Semi-trendy"
8310,1934,"Margaret","F",15144,"Semi-trendy"
8311,1951,"Margaret","F",17693,"Semi-trendy"
8312,1948,"Margaret","F",18875,"Semi-trendy"
8313,1924,"Margaret","F",26548,"Semi-trendy"
8314,1950,"Margaret","F",18108,"Semi-trendy"
8315,1935,"Margaret","F",14725,"Semi-trendy"
8316,1969,"Margaret","F",5044,"Semi-trendy"
8317,1965,"Margaret","F",7793,"Semi-trendy"
8318,1926,"Margaret","F",23072,"Semi-trendy"
8319,1932,"Margaret","F",16553,"Semi-trendy"
8320,1956,"Margaret","F",13919,"Semi-trendy"
8321,1931,"Margaret","F",17333,"Semi-trendy"
8322,1968,"Margaret","F",5439,"Semi-trendy"
8323,1958,"Margaret","F",12312,"Semi-trendy"
8324,1936,"Margaret","F",14595,"Semi-trendy"
8325,1966,"Margaret","F",6960,"Semi-trendy"
8326,1967,"Margaret","F",6226,"Semi-trendy"
8327,1922,"Margaret","F",26863,"Semi-trendy"
8328,1920,"Margaret","F",27994,"Semi-trendy"
8329,1961,"Margaret","F",10551,"Semi-trendy"
8330,1930,"Margaret","F",18353,"Semi-trendy"
8331,1941,"Margaret","F",15698,"Semi-trendy"
8332,1927,"Margaret","F",21963,"Semi-trendy"
8333,1959,"Margaret","F",11569,"Semi-trendy"
8334,1952,"Margaret","F",17100,"Semi-trendy"
8335,1953,"Margaret","F",16198,"Semi-trendy"
8336,1933,"Margaret","F",15239,"Semi-trendy"
8337,1945,"Margaret","F",15685,"Semi-trendy"
8338,1985,"Maria","F",6013,"Semi-classic"
8339,1964,"Maria","F",10148,"Semi-classic"
8340,1991,"Maria","F",7135,"Semi-classic"
8341,1958,"Maria","F",6897,"Semi-classic"
8342,1988,"Maria","F",5708,"Semi-classic"
8343,1989,"Maria","F",6340,"Semi-classic"
8344,1951,"Maria","F",5235,"Semi-classic"
8345,1986,"Maria","F",6133,"Semi-classic"
8346,1954,"Maria","F",6591,"Semi-classic"
8347,1983,"Maria","F",6847,"Semi-classic"
8348,1982,"Maria","F",7342,"Semi-classic"
8349,1996,"Maria","F",7596,"Semi-classic"
8350,1984,"Maria","F",6131,"Semi-classic"
8351,1959,"Maria","F",7246,"Semi-classic"
8352,1968,"Maria","F",8382,"Semi-classic"
8353,1977,"Maria","F",7089,"Semi-classic"
8354,1966,"Maria","F",9126,"Semi-classic"
8355,2001,"Maria","F",6841,"Semi-classic"
8356,1993,"Maria","F",6973,"Semi-classic"
8357,1969,"Maria","F",8389,"Semi-classic"
8358,2006,"Maria","F",5600,"Semi-classic"
8359,1960,"Maria","F",7534,"Semi-classic"
8360,1997,"Maria","F",7313,"Semi-classic"
8361,1976,"Maria","F",7345,"Semi-classic"
8362,1950,"Maria","F",5077,"Semi-classic"
8363,2004,"Maria","F",5755,"Semi-classic"
8364,1990,"Maria","F",7185,"Semi-classic"
8365,1961,"Maria","F",7940,"Semi-classic"
8366,1955,"Maria","F",6208,"Semi-classic"
8367,1970,"Maria","F",8677,"Semi-classic"
8368,1949,"Maria","F",5121,"Semi-classic"
8369,1978,"Maria","F",7013,"Semi-classic"
8370,1967,"Maria","F",8872,"Semi-classic"
8371,2002,"Maria","F",6385,"Semi-classic"
8372,1975,"Maria","F",7531,"Semi-classic"
8373,2003,"Maria","F",6088,"Semi-classic"
8374,1965,"Maria","F",9475,"Semi-classic"
8375,1953,"Maria","F",5988,"Semi-classic"
8376,1962,"Maria","F",9089,"Semi-classic"
8377,1998,"Maria","F",6816,"Semi-classic"
8378,1981,"Maria","F",7678,"Semi-classic"
8379,2000,"Maria","F",6853,"Semi-classic"
8380,1974,"Maria","F",7795,"Semi-classic"
8381,1971,"Maria","F",8125,"Semi-classic"
8382,1952,"Maria","F",5696,"Semi-classic"
8383,2007,"Maria","F",5126,"Semi-classic"
8384,1980,"Maria","F",7866,"Semi-classic"
8385,1957,"Maria","F",6779,"Semi-classic"
8386,1995,"Maria","F",6999,"Semi-classic"
8387,1963,"Maria","F",9839,"Semi-classic"
8388,1979,"Maria","F",7329,"Semi-classic"
8389,1992,"Maria","F",7086,"Semi-classic"
8390,1972,"Maria","F",7712,"Semi-classic"
8391,1956,"Maria","F",6731,"Semi-classic"
8392,2005,"Maria","F",5596,"Semi-classic"
8393,1999,"Maria","F",7032,"Semi-classic"
8394,1973,"Maria","F",7659,"Semi-classic"
8395,1987,"Maria","F",5675,"Semi-classic"
8396,1994,"Maria","F",6752,"Semi-classic"
